Date,Dow_Jones,SP500,Nasdaq,WTI_Crude,VIX,USD_JPY,US_2y_yield,US_10y_yield,Gold_future,CME_Nikkei_future
2004-03-08,-0.6235574100012298,-0.835021895649013,-1.8973142361312978,-1.8518482495749944,9.046964509878563,-0.6339277539934463,-2.479339055379215,-1.4356581955155434,-0.17442853494784583,-1.5477214101461745
2004-03-09,-0.688737758978053,-0.5770567816382077,-0.6780232239741446,-0.7930022366622547,5.12983167557679,0.15275241939691764,-2.210756929797686,-1.509531818146237,0.8986535318687539,0.5240174672489051
2004-03-10,-1.5307538051015812,-1.4632855257233457,-1.5542617752151822,-0.49614198244822827,12.469877393104877,-0.5113939525445588,0.7159025279465769,0.4302176276268499,-1.039092548290188,-1.6941789748045166
2004-03-11,-1.636511328938739,-1.522389658112111,-1.0314899327340865,1.8836574346762447,10.712372746797572,-0.05410547292271639,1.5712613305682854,0.3212873965296792,0.17500305175781605,-0.9721608484312805
2004-03-12,1.1028436591527413,1.2459492064514466,2.100940151580488,-1.6041331489113908,-11.46589661579881,-0.162411172247523,0.29466429740940825,0.3469445294070894,-1.3476476789505143,0.6693440428380271
2004-03-15,-1.3397398129783022,-1.4349801284550545,-2.2940163017098114,3.453992946762563,15.464481102134876,-0.30727877324576713,0.4774150278125555,0.2127632187091777,1.0371885226727828,-0.7092198581560294
2004-03-16,0.809474083982975,0.5622469187051893,0.2005989452550594,0.10684005607526359,-3.7387555113847393,-1.4504564495808614,-3.326026245562752,-2.1231402891534135,0.7511267015135603,0.1339285714285765
2004-03-17,1.1353326489663251,1.1749391736585624,1.732809315964845,1.8676648118701733,-10.963616152935995,-0.4139425554520515,-0.18903123094116125,-0.13557147699212457,1.1182902754112822,2.987070887204646
2004-03-18,-0.04387766701647866,-0.12725728239710854,-0.7244211886435759,-0.6547930801512059,2.319161027823924,-1.3578433324371697,2.7651496713210433,1.7920169201447234,1.032197657908962,-1.0389610389610393
2004-03-19,-1.0604408909558716,-1.1173210485700302,-1.1195232139120548,0.39546935057217514,3.345919637939354,-0.1217316717890049,1.2900791245600285,1.0402783029684892,0.34054825485259066,-0.7874015748031482
2004-03-22,-1.1961755055421852,-1.2957527170427863,-1.5753887847069104,-2.5472719907068897,12.68929688554361,0.09375442592136629,-2.438133716908464,-1.689549310852001,1.1878773082386385,-1.9841269841269882
2004-03-23,-0.011032082888295935,-0.13237841974333975,-0.42410469042338805,0.9161954917700887,-4.216866777707695,0.0,-0.2610954680105304,-0.34908731267430104,0.5749865672206145,1.439496176338273
2004-03-24,-0.15311736335762438,-0.23949862737147054,0.40382434764145714,-1.1749063616620203,-4.160622192439578,-0.33720551062953463,-0.33657677109378836,0.08084130985153148,-0.6193367464364274,1.0199556541020005
2004-03-25,1.697710301137434,1.6365339604649698,3.021244740277429,-4.052958843630283,-9.742556068685737,-0.2537634103278452,0.7504683381911459,0.6731312724099103,-0.11984659285002586,2.8533801580333584
2004-03-26,-0.05725304642398843,-0.10186558409170932,-0.3634675322588099,0.6195472573979677,-3.0760585172027843,0.04711490912265859,4.134080573582732,2.7814883886838837,1.2958948256045266,0.981647460520696
2004-03-29,1.142274572170554,1.300463092917803,1.6606935864663663,-0.7836517852900848,-4.789382154414678,-0.6780949506816181,1.788267247784936,1.2230073002119868,-1.1845534062308927,0.8453085376162406
2004-03-30,0.5040869139623316,0.40357688090641997,0.4045056791487367,2.256697376144756,-1.3333291718454099,0.36032358876998405,0.2459581725341664,0.3084793105694983,1.102854480029447,-1.4249790444258226
2004-03-31,-0.23117600728671528,-0.07010107031942825,-0.3204007819558319,-1.3517287681842682,2.8255470827467155,-1.5400579268864067,-2.523660307751363,-1.6658138915057408,1.3279524362897588,-0.04251700680272252
2004-04-01,0.1509010930782928,0.5292159734452184,1.0425148362730452,-4.166660888438345,-0.5376353274697765,-0.4510135542004523,2.5889978180541506,1.5897865628602181,0.11701381097213304,0.2977456401531242
2004-04-02,0.9375944358513966,0.8514634970242296,2.0922929367620746,0.3501573687828108,-6.066061851938198,0.8386377139939061,9.779181603344501,6.208308477676572,-1.449271123507756,2.2052586938083207
2004-04-05,0.8383507973038995,0.7671930746608657,1.0670093451732754,-0.029073340246155155,-4.283887861805525,0.45884305968693084,2.6181359503553603,1.9323653692280285,-1.4705911094102242,0.24896265560165887
2004-04-06,0.11781603587424083,-0.20945376829524243,-0.9244398476481397,1.7161144102903148,2.3380054879910794,0.6375543074391476,-1.7734885511976772,-1.1611324363295261,0.8425613989951453,0.12417218543046005
2004-04-07,-0.8576370530986699,-0.6645419328032753,-0.46895055912105077,3.3743216013306654,2.87206620641296,-0.5105908704802986,1.1719968359884314,-0.09590474506131486,0.9310083440698724,-0.7854485324514271
2004-04-08,-0.36373635650878144,-0.1060983031335394,0.1287601739649702,2.738583186672394,3.172588786411934,1.1404646781225214,0.8453334489844977,0.7199474712410003,-0.6859020766822876,0.29166666666666785
2004-04-12,0.7041666701737448,0.5160977741120565,0.6137766637854813,1.8847624513816053,-6.027063235644469,-1.0054498338982976,1.0245263216409617,0.7862757245805874,0.04763329600823152,1.1632737847943497
2004-04-13,-1.276958168294695,-1.3761797448120672,-1.7138885270642334,-1.6649076785803074,12.95811865518688,1.395350016131447,3.6570362606529017,2.600475957881865,-3.1183065730038817,-0.944558521560579
2004-04-14,-0.032077721025614014,-0.11243603261952284,-0.25762435874271405,-1.3168446004450551,-9.501739985950152,1.7318839912061401,1.838127422399638,0.9677376824396511,-1.7690447683123334,0.16583747927032544
2004-04-15,0.18799247691332344,0.059381285524762184,-1.1200796065921725,2.314810582418647,0.7682451116406419,-0.4232990634245981,0.4949042279145832,0.5248799745802835,-0.5252565407843246,-2.6490066225165587
2004-04-16,0.5242604042697829,0.5111459290916498,-0.321154226154885,0.452493971316148,-5.082593407674696,-0.378889230370294,-2.114714840113485,-1.203177543081757,0.8297680894339132,1.5306122448979664
2004-04-19,-0.1350952744497036,0.1066411324702976,1.2371382844146295,-0.8479159917580747,3.2128548152096315,0.5473064203971978,1.065404377037793,0.4595583602850617,-0.09974910136767434,-1.3819095477386911
2004-04-20,-1.1817530812497146,-1.5556974441883087,-2.068868890133091,0.4810270282833873,8.10635534251196,0.5258784925121551,1.3177182078071503,0.9835256696415273,-0.7239125941837732,0.8917197452229297
2004-04-21,0.02685085316787017,0.5312293767880227,0.8591803398335207,-4.973401616417139,-6.418714396683423,0.3579289582648526,1.32947986437979,0.1811981216828018,-1.7349821982078684,1.262626262626254
2004-04-22,1.3950460790672192,1.4091476992293517,1.868083222123329,2.742791924970156,-6.346158337075702,0.027433726305869932,-1.682829850332157,-1.1756736928726585,0.6397134283751216,1.0806317539484578
2004-04-23,0.11126494302933221,0.058768682588827836,0.8293522619345017,-0.6810133648457173,-4.106772360676891,-0.20112780840438882,3.249201847643679,1.853130439895656,0.4576705737133979,-0.12335526315789824
2004-04-26,-0.26840260540005323,-0.4444981937210768,-0.6342174915297538,1.398799092256886,5.424698190333244,-0.4855316882655947,-0.2247793472569648,-0.42677566943832845,0.22778888448018453,-0.1235076163030091
2004-04-27,0.3200627110485854,0.22720280293115902,-0.20817226263722954,1.5147350286809358,2.0311389828214788,0.8192943129439856,-1.2390917293128134,-0.6541908800726914,0.6565671978574716,-0.577081615828523
2004-04-28,-1.2937437952228792,-1.3794757425861004,-2.1150974211803786,-0.18651664561961656,8.095562345114926,0.45653763269326575,2.1670936944913732,1.430522365168696,-3.3115935787525363,-2.6948590381426163
2004-04-29,-0.6800038750533255,-0.7590826232658276,-1.5460864904291882,-0.4004210220170945,1.9030045949653518,-0.08179998240011033,1.9536749300032241,1.634205374948583,0.31136798807360755,-0.852151682999569
2004-04-30,-0.45461442194378865,-0.5916172812081788,-1.972146147348619,0.18761643593594446,3.554217704997753,0.4002569273035439,-1.122368641842375,-0.8590316004398635,0.10346453444629589,-0.601633003867641
2004-05-03,0.8647897847996022,0.9202511475578934,0.9671091348567584,2.220433367149899,-3.315879448025083,-0.190268260620452,0.08305705953322029,0.0,0.0,-0.2161694768698652
2004-05-04,0.031027683852036247,0.184346939279334,0.6065863014430128,2.0151805187469174,-0.42118892080682535,-0.5537405501751969,0.6638984609899534,0.933132512953061,1.136949327256942,0.7798960138648114
2004-05-05,-0.060578450371062686,0.17685502053459423,0.3476082484704879,1.513597125491506,-4.712983777970314,-0.6663654373324723,0.961805067813315,0.6163301027083845,0.5109862113408692,1.2037833190025715
2004-05-06,-0.6758875599959913,-0.6722993469222671,-0.9973135625239382,-0.5054353411218626,8.116669258983578,0.8454311445739382,0.9254196968398132,0.678191569819675,-1.372647173427588,-2.166525063721325
2004-05-07,-1.210006627221194,-1.3725472577435949,-1.0207782982526226,1.4224063715619906,6.334310686410616,2.3418988015788234,6.175838591391125,3.563658171809303,-2.3969040703527567,-1.0855405992184153
2004-05-10,-1.258436649023431,-1.0539689241213068,-1.1413176027792349,-2.5043826505315114,9.045788046951708,1.2643627719776118,-0.2286020538394773,0.3147365499599486,-0.10563094828838215,-5.048287971905186
2004-05-11,0.2947961735247473,0.7662407178693709,1.860692395126251,2.902648495394433,-6.069806449944782,-0.6946284113331092,-0.2545822436669454,-0.2719098738899861,-0.3700750572719014,1.3407304669440512
2004-05-12,0.25640508318911515,0.16706177430034774,-0.29823749389994436,1.7723391416207823,-2.315564417029181,0.026561695279281317,0.10209159058478523,0.6082173801339019,0.13266118548607153,1.0492700729926918
2004-05-13,-0.3426517978768584,-0.07656093870251901,0.022853436316849773,0.7603663718673825,3.9691358595854487,1.4340046912300286,2.1672626118081073,1.1257015132547288,-0.6889258467313919,-2.2121896162528243
2004-05-14,0.021275977226808962,-0.06749026612674625,-1.1308250113227003,0.7302804860971568,-2.067875314823764,-0.4188810043450064,-2.221112735871955,-1.2986956817483963,0.5869829985817532,-0.5540166204986097
2004-05-17,-1.0582376451245046,-1.058681765343794,-1.4499138953164126,0.41082205064586486,8.067134956744916,0.2804308939730049,-2.628890404917872,-1.8588183601024766,0.6631299734747964,-2.414113277623031
2004-05-18,0.6217842738397872,0.6816727990832439,1.1286091885125416,-2.430802262524079,-3.1563085654482625,-0.29712834604421756,1.2581876313567664,0.7874054101281613,-0.9749702785325942,1.855375832540429
2004-05-19,-0.3089710038075011,-0.2574404299240607,0.018447358872730746,2.3680292619454812,-2.069320331655644,-1.086859412368757,1.7085163389866764,1.2246639989561103,1.8893045061584735,1.634750116767858
2004-05-20,-0.0007075322209670887,0.046835403438727496,-0.08324218001648509,-1.3975947736257543,-1.3734824336518736,-0.10633151866192847,-2.036139621418731,-1.5853193839073132,-1.1752415961689855,-0.09191176470588758
2004-05-21,0.29283196983376225,0.40122636294801506,0.817256248284326,-2.4193497264641928,-0.9641151817901483,-0.34596558806806454,1.4809021080191664,0.9749894965446426,1.6913303381910882,1.3799448022079108
2004-05-24,-0.08338279798180137,0.1691700031835941,0.5695346371301868,4.482847237282184,-2.2174140210241777,0.6943265391831988,-0.5376320786163569,-0.5037818672158689,0.2079049729537097,0.09074410163338875
2004-05-25,1.598549517172554,1.6103572267938349,2.1669515215210433,-1.390224865973555,-11.725663133324392,-1.158066792946455,-0.18017939509923364,-0.3375484130576978,0.7002027092106289,1.3599274705349051
2004-05-26,-0.07640599924153557,0.16979403398029724,0.585345983106067,-1.0695153943529156,0.0626580755509698,0.04472144964640101,-1.9082031914029685,-1.1219300074917116,0.0,-0.17889087656529634
2004-05-27,0.9427456697287617,0.5686483778335472,0.4225375342346904,-3.0958282865139575,-4.320604399000372,-0.7062407573902973,-2.287063497813746,-1.7769253486980219,1.6997183391709303,0.7616487455197163
2004-05-28,-0.16413200799033634,-0.05350809523592126,0.11287428744646277,1.1156248902815191,1.43979234864835,-0.9903650645029738,2.2329820962207814,1.4603398369088083,-0.2279042568737788,0.4891062694530879
2004-06-01,0.13937542060158403,0.04639124781564696,0.20284633704883426,6.143432039419561,5.161285400390625,0.40919973015103306,1.0000028233779545,1.0526269423942747,0.15228581307502598,0.0
2004-06-02,0.5912124166572053,0.33803418012448017,-0.08991691882729302,-5.598872298756474,-1.3496891021583024,-0.5162105635539982,1.146428079123396,0.552721575452142,-0.9883410633960366,0.3539823008849474
2004-06-03,-0.6534129213977669,-0.7422266560965451,-1.443954739874076,-1.7017025043927103,5.907964971684532,1.1925400147337228,-0.25759893204198026,-0.3805523427574009,-0.6654737707399772,-2.733686067019403
2004-06-04,0.4600879718545281,0.5247873329532693,0.9366096976980876,-2.0111943110509123,-1.4679975920144472,0.08995904176565261,2.0919444753174865,1.315795332419878,0.7214603836470657,1.858567543064371
2004-06-07,1.4474506151793909,1.5964404405623522,2.1226915781528133,0.4416683853781578,-8.283672744000514,-1.4740242298758588,-0.7589165410742282,-0.1885274621836408,0.7418761682693731,2.2696929238985364
2004-06-08,0.3987983233065151,0.15432995719157905,0.14401689514700333,-3.569583739167048,-2.469136490992918,-0.08210542330786552,0.2294117843682386,0.1259190373513075,-0.7110177449880517,0.4351610095735481
2004-06-09,-0.6142246019339326,-0.949946343485697,-1.62686214035338,0.6974306457725898,2.531646293447287,0.7851735779569102,1.2461858029009676,0.8593563227948797,-1.662404092071612,-1.6031195840554568
2004-06-10,0.40178829178803,0.4543338237380734,0.46518453307113905,2.424080514701621,-2.2742064565422937,-1.0145871480882196,0.4019098879570304,-0.43640709329985095,0.3641076453795522,1.7613386173491952
2004-06-14,-0.7240001868678125,-0.9837419314923102,-1.4940973641169863,-2.23667254430977,6.848402497231709,1.574083713319352,2.4768630485379584,1.6489250262877508,-0.596006175005459,-1.1250540891388994
2004-06-15,0.44219071690534406,0.5971767695307717,1.3000058618833688,-1.064116850905028,-6.347227899561658,-1.423546474520565,-4.711915747907291,-3.7782344883497965,1.1730969573513716,0.8315098468271387
2004-06-16,-0.00818472260375458,0.13692889769110206,0.13179018415454546,0.3495592173049289,-1.7275762497458214,0.6215086856968588,1.204200100804087,0.9816475690971327,-0.9018294112230651,1.085069444444442
2004-06-17,-0.019851929071224017,-0.13320950700206335,-0.7286416811753571,3.0546607689456717,2.434074764068761,-0.46325236061472985,-0.7088636964621253,-0.8453077539548381,1.1180415300907187,-0.9016745384285096
2004-06-18,0.37475838887017776,0.2623533037430237,0.15425632568164538,0.754032559622253,-1.0561046299724541,-0.7848152910943207,0.3314638366060718,0.3836344036999728,1.5942433284484858,-0.34662045060658286
2004-06-21,-0.43143874917920266,-0.4158491147208343,-0.6216232556687795,-2.8903198242187456,1.8012038818298937,-0.03679260032948273,-0.7369769832457518,-0.42462804170978474,-0.27841206948182595,0.521739130434784
2004-06-22,0.22755295594274472,0.3636189661164524,1.0013279856135648,1.2755767435867593,-6.225424606921825,0.46926953882808764,0.1792167967785474,0.2985061576553871,0.2538071065989911,0.9083044982698851
2004-06-23,0.8128853144782511,0.8506645854063244,1.345433178357336,-1.4169533111491606,-2.3060857281876346,-0.897521142065616,-0.281118223928456,-0.12755191255390264,0.0,0.47149592798971796
2004-06-24,-0.3412424471721409,-0.29806426280444276,-0.26769360567503453,0.9582129711892318,5.93705940313356,-0.9426084943131463,-1.5632975672872695,-1.1068549655820603,2.050634456586242,0.34129692832765013
2004-06-25,-0.6891137384109403,-0.5453005365357422,0.49117741769715284,-1.0018483128337308,2.565828156650629,0.382494657502197,-0.0260392064168391,-0.021522331908230274,-0.049618507567050774,0.0
2004-06-28,-0.14221199152905095,-0.09520887792657806,-0.2789488116726413,-3.488675326791557,5.7932859693911265,0.36245296949721784,2.968752202189884,2.023678429642284,-0.471579529726307,1.1904761904761862
2004-06-29,0.543973689520505,0.2514647414594062,0.7480918014318938,-1.6004464795577378,-3.7336617248888704,0.18520657615812564,-1.1633789544531425,-0.9284590290814299,-2.1197007481296715,0.21008403361344463
2004-06-30,0.21175330233869083,0.4083801133464071,0.6319620336881382,3.897923150858662,-7.304460859314177,0.6285241610416659,-2.5588511982546858,-1.6613432547958662,0.025479262042193973,0.5450733752620618
2004-07-01,-0.9709213945961803,-1.0430932269721027,-1.5743796785501862,4.561410192191762,5.997208141745003,-0.36741206557145967,-2.1533617457148213,-1.1479309533200532,0.8660198277194997,-2.2935779816513735
2004-07-02,-0.4967029477858098,-0.3153344471985897,-0.44107139158396924,-0.9034648261590172,-0.7894729412163182,-0.19360107136475735,-3.408483388476957,-2.322522865511234,0.5808049982244379,-0.5121638924455829
2004-07-06,-0.6174393031162184,-0.8148397790546658,-2.154325084090414,3.2821103315000766,7.758621234836216,1.0622589166696672,0.9169211608911487,0.49349114096923774,-1.4310775456051417,-2.4882024882024845
2004-07-07,0.20500536857390728,0.1899279876885318,0.1349629103793104,-1.4375779896305674,-2.7076897254357024,-0.8134603685706621,-0.08259969730293193,-0.17856912877487474,2.4707033975174264,0.7479102507699009
2004-07-08,-0.6711769733847572,-0.8244410026940319,-1.5645350368837851,3.198566892099519,2.4667952749631183,0.3040931084250742,0.38577953054601544,-0.044730139178439376,1.3671389925148159,-1.7030567685589526
2004-07-09,0.40957491289332904,0.3336074231641284,0.5688986871001056,-0.9174379612775563,-2.5925988283228563,-0.615524279593449,-0.10979820546656027,-0.08947897697410001,-0.07356248208646443,1.5548645046645992
2004-07-12,0.24478079067447034,0.1383809375459455,-0.4834695206792916,-1.1511488864157648,-5.19644935804966,0.12016754765322712,-0.522122938291858,-0.5150076111366308,0.1472407615989324,0.3937007874015741
2004-07-13,0.09152096202027504,0.07089685285670555,-0.27156566333584875,-0.15190221086335276,-3.34224598078231,0.10156090188446765,1.0497267406861965,0.8102690314699679,-1.494733156648942,2.178649237472774
2004-07-14,-0.3785284115967791,-0.3291105957191842,-0.8686843958026436,3.879317056968712,-4.840939193765315,0.6733106154420465,0.46473373376532123,0.11163461350107706,0.845769625991144,-2.899786780383795
2004-07-15,-0.44706184184887254,-0.43006373747112026,-0.11332532272408935,-0.48816391745282184,6.904068266446073,0.5588645000677683,0.32653290010999925,0.022299899081534846,-0.2959994345139272,-0.39525691699604515
2004-07-16,-0.230045403723389,-0.4788989724690218,-1.5454479313188108,1.1773351406595856,-2.515294932695944,-0.938409948296548,-3.6343927753028082,-2.7647729941555843,0.5937639346866419,-0.17636684303351524
2004-07-19,-0.4509042789099804,-0.044488349073279476,0.03610607927195808,0.9454530658143945,5.788004985176132,-0.4230724727903312,0.22516564823751306,0.0,-0.24594195400612362,-0.13250883392226243
2004-07-20,0.5449813507074186,0.7057879334125161,1.764489949187853,-1.8731959431555145,-6.591957778317303,0.20319684817982075,3.089016897991592,1.994952808320427,-0.9122317927399037,0.5307386112339607
2004-07-21,-1.0142843286908176,-1.3340343362997498,-2.2273548888777195,-0.6852637667997041,15.808043465473443,1.2720111623058417,1.3892639548907626,0.8767993420333298,-1.1943239278090267,-1.2318521777386682
2004-07-22,0.04180908829065633,0.2705928369005184,0.783733388542851,1.922126032778948,-4.021936950329663,-0.10011887467162861,-0.6985433982360845,-0.557167270586012,-0.47846735514505134,0.3118040089086893
2004-07-23,-0.8766911223570317,-0.970060809233908,-2.115871996319263,0.8462245380951305,4.761904761904767,0.3553201367146208,-0.5681857765775455,-0.6723382718360815,-1.1892743071498568,-1.4653641207815316
2004-07-26,-0.003009416532950837,-0.19609694149907986,-0.5445893101580501,-0.6473278918488146,4.848480224609375,-0.25419770805094055,1.1972829753497338,0.970210804621785,-0.051219515244860236,0.045065344749883884
2004-07-27,1.2369074187388973,0.9925567812721026,1.6356513651414328,0.965254679379024,-4.335260306794286,0.919263203410936,2.957781449470831,2.6815617456182883,-0.8455003577195197,0.8108108108108025
2004-07-28,0.31661102548488085,0.05389767491852382,-0.5799564475899244,2.5334640760641847,-2.416916235467559,0.7846345311441905,-0.6006790788786409,-0.21762247010376212,0.5167958656330685,0.49151027703306926
2004-07-29,0.12029096862125055,0.4573596944219327,1.2269568687000243,-0.3496538940410465,-2.9102125353317243,0.32214819718261456,-0.6043090368346715,-0.2617248380261672,-0.5141388174807249,-0.04446420631392112
2004-07-30,0.10336142020770378,0.11721935327353439,0.33491364239173205,2.456138566223509,-2.295922215210211,-0.668985813858558,-2.4583646666059944,-2.143014445048297,1.033591731266159,0.4448398576512469
2004-08-02,0.38906630923842833,0.44476133176885035,0.25061358222389085,0.04566314637455271,0.326372008687148,-0.4579760537313238,-0.6775093490449247,-0.44692695760304435,0.17903125499521,-0.08857395925597755
2004-08-03,-0.5788289109374456,-0.626236082983811,-1.7266579531188375,0.75308496885651,4.294084619392424,-0.18042124582335894,-0.6275580394745628,-0.7407405821716173,0.5871809347182344,-1.507092198581561
2004-08-04,0.06195041920749045,-0.09638503395621445,-0.23448092676850996,-2.9898066799623813,1.1228845297374335,0.3163113143195284,0.08237289988546337,0.1582987243581302,-0.4568496936468769,-0.36003600360036137
2004-08-05,-1.6143715452923368,-1.6320375040958401,-1.8021008837999286,3.688998246112174,13.016660885395748,0.6756756756756799,-0.7407393840938359,-0.6547709663548229,0.02549096961392827,-1.3550135501354976
2004-08-06,-1.4824826509489242,-1.5480689575870343,-2.4560415734507623,-1.0358006891537097,5.567688180976571,-1.1096177751852454,-6.578217635963169,-4.113641563033155,1.911802251688588,-1.602564102564108
2004-08-09,-0.006825260787646226,0.11748451877584554,-0.12662573268189536,2.025027017516967,-2.3267877941522963,0.1266848130867304,1.183430783985151,0.5925597577906672,0.22511866972056982,0.9771986970684043
2004-08-10,1.3246486740777108,1.2973910309109993,1.9192589055975429,-0.7136478450831318,-7.517205517074277,0.5151375390545443,2.076019274259444,1.0132003222808272,-0.17469732610579936,1.2442396313363968
2004-08-11,-0.06384937282868375,-0.30119364271447013,-1.4529721864334322,0.628928069222523,3.262745418296209,-0.41359384950898637,-0.40102948201836686,-0.27991797110972216,-1.1249999999999982,0.1820664542558026
2004-08-12,-1.2449837081058512,-1.1675195100984137,-1.679180719079465,1.5625017295990862,5.764960950104836,0.10833795131195423,-0.3163623235560409,-0.5847975394087768,-0.30341648723923864,-0.9086778736937751
2004-08-13,0.10963031360757824,0.1476696846605785,0.2699005697668788,2.3736303979223994,-5.765201183795721,-0.16233794158955206,-1.6445516128060333,-0.8705924539005094,1.1666259817210145,-1.7881705639614887
2004-08-16,1.314967919199761,1.3655067923963315,1.4579845178367856,-1.1378329179042468,-2.28031066657699,-0.28003393598891035,0.9386936228169107,1.0681243344171198,1.0027575986972792,1.0270774976657293
2004-08-17,0.18363736980744338,0.219578185950553,0.6960823415228745,1.520088544053877,-3.1303315117447994,-0.3985890423399141,-1.7146182946939592,-1.221231729314165,0.3723008247017656,-0.5083179297597051
2004-08-18,1.1062086853558473,1.2443338319771735,2.011975775919095,1.1123004444142603,-4.641603374146708,-0.4729392064569127,0.5913654969539994,0.4992959112516182,-0.024729501737130732,0.7431490942870322
2004-08-19,-0.419810044332547,-0.3597672798251961,-0.626852056075955,3.0251751456052967,4.497840806074005,-0.06396755426208989,-0.7936493475166007,-0.37852543052404597,0.6925595832519837,-0.13831258644536604
2004-08-20,0.6903752261277152,0.6524742945688722,0.9962143171775795,-1.7248462821937482,-5.660372265889812,-0.2286027785339373,1.2148115370008705,0.47494611943892373,1.498404817504384,1.5235457063711877
2004-08-23,-0.3668578777320075,-0.24308480305429425,0.036992613431841015,-3.7818665904896243,-0.7499992847442627,0.5773964346932559,1.2587887191156666,1.1344802519990482,-0.6534395274118476,0.0
2004-08-24,0.25394571277803646,0.0465361848639656,-0.09843566495361111,-1.8241045961014168,-3.463477246670188,-0.04555806755650593,-0.0867308726478111,0.09348415756107453,-1.8270401948842885,0.0
2004-08-25,0.8229864103045381,0.8000456125331068,1.2972990143478302,-3.84870139129716,-2.283107522580563,0.37377702943699465,-0.1157461463080045,-0.5136548215551318,1.215879378780249,2.046384720327432
2004-08-26,-0.08181389362965641,0.011765574084887653,-0.4191886409895984,-0.8511680151640277,-0.46728769668419323,-0.4359634279666902,-0.8690606093611719,-0.7979328477674019,-0.12257906533014173,-0.9803921568627416
2004-08-27,0.21231434733544052,0.24251905218848346,0.49489031677130146,0.1856191041462063,-1.3413803575581529,0.036490525930577,0.14611673118785085,0.0,-1.0063834474571265,0.7650765076507637
2004-08-30,-0.7110364388214552,-0.7781394120807694,-1.3747979987991488,-2.0843018052758566,4.96260734427767,0.2370914628427867,-1.1088446543313202,-0.9226409309232797,1.1157947275490798,-0.44662795891022844
2004-08-31,0.5077825779077783,0.4630819912892159,0.087666437613243,-0.3784291675298368,-0.9715001464174255,-0.6823144218463861,-1.9179716255856127,-1.3371592644001562,0.6375689507954307,-0.4486316733961382
2004-09-01,-0.053666246436245846,0.15123921974227184,0.6697164875281603,4.463440445845013,-2.485285254342573,0.1740427265668698,-0.5415128792659485,-0.21780795233290462,-0.3898650407678006,0.6309148264984188
2004-09-02,1.1980212634752574,1.1212507374761538,1.2440496487825747,0.13636675747958904,-4.225352923462744,0.12801699786675336,1.9963697778416334,1.7220378328578922,-0.6849285412373396,0.761307657859378
2004-09-03,-0.2923154406459294,-0.4184933932207091,-1.5452977913342547,-0.15887356478080372,-2.5910356616098973,0.8310535727026336,3.736652678076302,2.3605259762002007,-1.3546798029556606,-1.6000000000000014
